outer_test_participant,family,candidate_id,candidate_order,inner_fold,inner_train_participants,inner_validation_participants,validation_participant,participant_balanced_accuracy,effective_params,all_missing_features_in_inner_training,model_seed
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.8181818181818181,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.6111111111111112,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,0.85,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.7333333333333334,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.9236842105263158,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.6794258373205742,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9181286549707601,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.6842105263157895,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,0.7894736842105263,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.7105263157894737,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.7777777777777778,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.6944444444444444,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.9210526315789473,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.8110047846889952,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9444444444444444,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.7105263157894737,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,0.9545454545454546,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.7894736842105263,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.8636363636363636,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.6111111111111112,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.7222222222222222,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.8973684210526316,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.7057416267942584,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9736842105263157,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.6842105263157895,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,0.8947368421052632,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.7105263157894737,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.7777777777777778,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.6388888888888888,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.8110047846889952,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9444444444444444,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.6842105263157895,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,0.9545454545454546,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.8157894736842105,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.8636363636363636,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.6111111111111112,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.7222222222222222,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=None",6,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.8973684210526316,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.7320574162679425,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9181286549707601,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.7105263157894737,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.868421052631579,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.7777777777777778,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.6666666666666666,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,random_forest,"random_forest:max_depth=6,min_samples_leaf=2,class_weight=balanced",7,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.8947368421052632,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 2}",[],3176160570
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S14,0.5,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S17,0.8110047846889952,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,0,"S11,S13,S15,S16,S2,S3,S5,S6,S7,S8,S9","S14,S17,S4",S4,1.0,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S5,0.9444444444444444,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S7,0.6578947368421053,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,1,"S11,S13,S14,S15,S16,S17,S2,S3,S4,S6,S9","S5,S7,S8",S8,0.9545454545454546,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S11,1.0,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S13,0.9736842105263157,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S15,0.8181818181818181,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,2,"S14,S16,S17,S2,S3,S4,S5,S6,S7,S8","S11,S13,S15,S9",S9,0.7222222222222222,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S16,1.0,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S2,0.85,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S3,0.7222222222222222,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
S10,xgboost,"xgboost:max_depth=2,learning_rate=0.03,class_weight_mode=none",0,3,"S11,S13,S14,S15,S17,S4,S5,S7,S8,S9","S16,S2,S3,S6",S6,0.8973684210526316,"{""class_weight_mode"": ""none"", ""learning_rate"": 0.03, ""max_depth"": 2, ""scale_pos_weight"": 1.0}",[],358943171
